bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind
11_85_90,AICS52B,hg38,20,20,26,A11,H1,H6,11,85,90
11_85_91,AICS52B,hg38,10,13,17,A11,H1,H7,11,85,91
11_85_92,AICS52B,hg38,10,10,10,A11,H1,H8,11,85,92
11_86_01,AICS52B,hg38,206,229,297,A11,H2,A1,11,86,1
11_86_13,AICS52B,hg38,300,355,448,A11,H2,B1,11,86,13
11_86_26,AICS52B,hg38,34,34,39,A11,H2,C2,11,86,26
11_86_28,AICS52B,hg38,143,151,192,A11,H2,C4,11,86,28
11_86_32,AICS52B,hg38,171,190,238,A11,H2,C8,11,86,32
11_86_38,AICS52B,hg38,269,290,368,A11,H2,D2,11,86,38
11_86_41,AICS52B,hg38,9,10,11,A11,H2,D5,11,86,41
11_86_46,AICS52B,hg38,135,151,188,A11,H2,D10,11,86,46
11_86_56,AICS52B,hg38,107,111,136,A11,H2,E8,11,86,56
11_86_58,AICS52B,hg38,11,11,13,A11,H2,E10,11,86,58
11_86_60,AICS52B,hg38,265,300,373,A11,H2,E12,11,86,60
11_86_70,AICS52B,hg38,79,95,117,A11,H2,F10,11,86,70
11_86_75,AICS52B,hg38,97,101,127,A11,H2,G3,11,86,75
11_87_13,AICS52B,hg38,12,12,16,A11,H3,B1,11,87,13
11_87_18,AICS52B,hg38,159,166,209,A11,H3,B6,11,87,18
11_87_33,AICS52B,hg38,167,188,219,A11,H3,C9,11,87,33
11_87_41,AICS52B,hg38,132,158,202,A11,H3,D5,11,87,41
11_87_56,AICS52B,hg38,10,10,12,A11,H3,E8,11,87,56
11_87_57,AICS52B,hg38,111,116,138,A11,H3,E9,11,87,57
11_87_73,AICS52B,hg38,241,255,336,A11,H3,G1,11,87,73
11_87_74,AICS52B,hg38,167,183,229,A11,H3,G2,11,87,74
11_88_01,AICS52B,hg38,14,14,16,A11,H4,A1,11,88,1
11_88_02,AICS52B,hg38,11,11,13,A11,H4,A2,11,88,2
11_88_05,AICS52B,hg38,10,10,11,A11,H4,A5,11,88,5
11_88_06,AICS52B,hg38,127,148,188,A11,H4,A6,11,88,6
11_88_07,AICS52B,hg38,12,16,18,A11,H4,A7,11,88,7
11_88_09,AICS52B,hg38,92,96,119,A11,H4,A9,11,88,9
11_88_10,AICS52B,hg38,12,12,14,A11,H4,A10,11,88,10
11_88_13,AICS52B,hg38,17,17,19,A11,H4,B1,11,88,13
11_88_16,AICS52B,hg38,12,12,13,A11,H4,B4,11,88,16
11_88_18,AICS52B,hg38,11,11,14,A11,H4,B6,11,88,18
11_88_19,AICS52B,hg38,6376,21492,27230,A11,H4,B7,11,88,19
11_88_20,AICS52B,hg38,142,147,179,A11,H4,B8,11,88,20
11_88_21,AICS52B,hg38,9,10,11,A11,H4,B9,11,88,21
11_88_23,AICS52B,hg38,32,32,34,A11,H4,B11,11,88,23
11_88_24,AICS52B,hg38,46,47,56,A11,H4,B12,11,88,24
11_88_25,AICS52B,hg38,10,10,11,A11,H4,C1,11,88,25
11_88_27,AICS52B,hg38,80,83,103,A11,H4,C3,11,88,27
11_88_29,AICS52B,hg38,25,25,29,A11,H4,C5,11,88,29
11_88_30,AICS52B,hg38,10,10,13,A11,H4,C6,11,88,30
11_88_31,AICS52B,hg38,239,292,353,A11,H4,C7,11,88,31
11_88_32,AICS52B,hg38,10,10,15,A11,H4,C8,11,88,32
11_88_35,AICS52B,hg38,58,60,79,A11,H4,C11,11,88,35
11_88_40,AICS52B,hg38,15,15,22,A11,H4,D4,11,88,40
11_88_43,AICS52B,hg38,12,12,14,A11,H4,D7,11,88,43
11_88_45,AICS52B,hg38,104,106,129,A11,H4,D9,11,88,45
11_88_46,AICS52B,hg38,10,10,10,A11,H4,D10,11,88,46
11_88_48,AICS52B,hg38,556,651,830,A11,H4,D12,11,88,48
11_88_52,AICS52B,hg38,109,114,142,A11,H4,E4,11,88,52
11_88_56,AICS52B,hg38,12,12,13,A11,H4,E8,11,88,56
11_88_68,AICS52B,hg38,245,271,345,A11,H4,F8,11,88,68
11_88_71,AICS52B,hg38,190,200,259,A11,H4,F11,11,88,71
11_88_74,AICS52B,hg38,348,408,523,A11,H4,G2,11,88,74
11_88_81,AICS52B,hg38,10,10,15,A11,H4,G9,11,88,81
11_88_84,AICS52B,hg38,11,11,11,A11,H4,G12,11,88,84
11_88_85,AICS52B,hg38,657,805,1001,A11,H4,H1,11,88,85
11_88_95,AICS52B,hg38,18,18,20,A11,H4,H11,11,88,95
11_89_03,AICS52B,hg38,195,217,266,A11,H5,A3,11,89,3
11_89_08,AICS52B,hg38,72,79,103,A11,H5,A8,11,89,8
11_89_09,AICS52B,hg38,87,98,120,A11,H5,A9,11,89,9
11_89_13,AICS52B,hg38,12,12,12,A11,H5,B1,11,89,13
11_89_14,AICS52B,hg38,5584,17076,21521,A11,H5,B2,11,89,14
11_89_23,AICS52B,hg38,244,262,330,A11,H5,B11,11,89,23
11_89_26,AICS52B,hg38,113,119,139,A11,H5,C2,11,89,26
11_89_27,AICS52B,hg38,10,10,12,A11,H5,C3,11,89,27
11_89_29,AICS52B,hg38,12,12,13,A11,H5,C5,11,89,29
11_89_38,AICS52B,hg38,179,192,235,A11,H5,D2,11,89,38
11_89_41,AICS52B,hg38,174,192,237,A11,H5,D5,11,89,41
11_89_53,AICS52B,hg38,123,151,188,A11,H5,E5,11,89,53
11_89_54,AICS52B,hg38,722,844,1069,A11,H5,E6,11,89,54
11_89_58,AICS52B,hg38,10,10,10,A11,H5,E10,11,89,58
11_89_75,AICS52B,hg38,10,10,13,A11,H5,G3,11,89,75
11_89_79,AICS52B,hg38,120,129,164,A11,H5,G7,11,89,79
11_89_82,AICS52B,hg38,77,84,103,A11,H5,G10,11,89,82
11_90_01,AICS52B,hg38,37,37,44,A11,H6,A1,11,90,1
11_90_02,AICS52B,hg38,44,45,56,A11,H6,A2,11,90,2
11_90_03,AICS52B,hg38,25,25,29,A11,H6,A3,11,90,3
11_90_04,AICS52B,hg38,34,35,46,A11,H6,A4,11,90,4
11_90_05,AICS52B,hg38,40,41,45,A11,H6,A5,11,90,5
11_90_06,AICS52B,hg38,43,43,48,A11,H6,A6,11,90,6
11_90_07,AICS52B,hg38,38,39,42,A11,H6,A7,11,90,7
11_90_08,AICS52B,hg38,820,975,1213,A11,H6,A8,11,90,8
11_90_09,AICS52B,hg38,231,264,326,A11,H6,A9,11,90,9
11_90_10,AICS52B,hg38,39,39,43,A11,H6,A10,11,90,10
11_90_11,AICS52B,hg38,29,29,34,A11,H6,A11,11,90,11
11_90_12,AICS52B,hg38,36,39,42,A11,H6,A12,11,90,12
11_90_13,AICS52B,hg38,114,119,137,A11,H6,B1,11,90,13
11_90_14,AICS52B,hg38,146,158,210,A11,H6,B2,11,90,14
11_90_15,AICS52B,hg38,225,236,297,A11,H6,B3,11,90,15
11_90_16,AICS52B,hg38,38,38,45,A11,H6,B4,11,90,16
11_90_17,AICS52B,hg38,35,38,47,A11,H6,B5,11,90,17
11_90_18,AICS52B,hg38,54,55,65,A11,H6,B6,11,90,18
11_90_19,AICS52B,hg38,56,58,64,A11,H6,B7,11,90,19
11_90_20,AICS52B,hg38,98,108,140,A11,H6,B8,11,90,20
11_90_21,AICS52B,hg38,114,128,163,A11,H6,B9,11,90,21
11_90_22,AICS52B,hg38,31,32,33,A11,H6,B10,11,90,22
11_90_23,AICS52B,hg38,51,51,58,A11,H6,B11,11,90,23
11_90_24,AICS52B,hg38,23,23,24,A11,H6,B12,11,90,24
11_90_25,AICS52B,hg38,663,807,1056,A11,H6,C1,11,90,25
11_90_26,AICS52B,hg38,35,35,35,A11,H6,C2,11,90,26
11_90_27,AICS52B,hg38,37,37,42,A11,H6,C3,11,90,27
11_90_28,AICS52B,hg38,48,49,55,A11,H6,C4,11,90,28
11_90_29,AICS52B,hg38,239,273,351,A11,H6,C5,11,90,29
11_90_30,AICS52B,hg38,26,26,32,A11,H6,C6,11,90,30
11_90_31,AICS52B,hg38,50,51,65,A11,H6,C7,11,90,31
11_90_32,AICS52B,hg38,43,43,54,A11,H6,C8,11,90,32
11_90_33,AICS52B,hg38,127,129,156,A11,H6,C9,11,90,33
11_90_34,AICS52B,hg38,43,43,48,A11,H6,C10,11,90,34
11_90_35,AICS52B,hg38,46,46,52,A11,H6,C11,11,90,35
11_90_36,AICS52B,hg38,45,46,57,A11,H6,C12,11,90,36
11_90_37,AICS52B,hg38,23,23,29,A11,H6,D1,11,90,37
11_90_38,AICS52B,hg38,47,49,59,A11,H6,D2,11,90,38
11_90_39,AICS52B,hg38,26,26,34,A11,H6,D3,11,90,39
11_90_40,AICS52B,hg38,61,61,73,A11,H6,D4,11,90,40
11_90_41,AICS52B,hg38,37,37,48,A11,H6,D5,11,90,41
11_90_42,AICS52B,hg38,9512,54769,70743,A11,H6,D6,11,90,42
11_90_43,AICS52B,hg38,87,94,121,A11,H6,D7,11,90,43
11_90_44,AICS52B,hg38,14388,195975,253866,A11,H6,D8,11,90,44
11_90_45,AICS52B,hg38,41,42,56,A11,H6,D9,11,90,45
11_90_46,AICS52B,hg38,26,27,33,A11,H6,D10,11,90,46
11_90_47,AICS52B,hg38,46,46,54,A11,H6,D11,11,90,47
11_90_48,AICS52B,hg38,26,26,31,A11,H6,D12,11,90,48
11_90_49,AICS52B,hg38,50,54,63,A11,H6,E1,11,90,49
11_90_50,AICS52B,hg38,39,39,47,A11,H6,E2,11,90,50
11_90_51,AICS52B,hg38,106,115,147,A11,H6,E3,11,90,51
11_90_52,AICS52B,hg38,50,51,56,A11,H6,E4,11,90,52
11_90_53,AICS52B,hg38,46,48,57,A11,H6,E5,11,90,53
11_90_54,AICS52B,hg38,61,62,68,A11,H6,E6,11,90,54
11_90_55,AICS52B,hg38,33,34,41,A11,H6,E7,11,90,55
11_90_56,AICS52B,hg38,46,47,52,A11,H6,E8,11,90,56
11_90_57,AICS52B,hg38,48,48,53,A11,H6,E9,11,90,57
11_90_58,AICS52B,hg38,48,48,61,A11,H6,E10,11,90,58
11_90_59,AICS52B,hg38,31,32,38,A11,H6,E11,11,90,59
11_90_60,AICS52B,hg38,33,33,36,A11,H6,E12,11,90,60
11_90_61,AICS52B,hg38,90,92,127,A11,H6,F1,11,90,61
11_90_62,AICS52B,hg38,19,19,24,A11,H6,F2,11,90,62
11_90_63,AICS52B,hg38,35,35,42,A11,H6,F3,11,90,63
11_90_64,AICS52B,hg38,136,144,189,A11,H6,F4,11,90,64
11_90_65,AICS52B,hg38,30,30,32,A11,H6,F5,11,90,65
11_90_66,AICS52B,hg38,47,49,57,A11,H6,F6,11,90,66
11_90_67,AICS52B,hg38,19,19,23,A11,H6,F7,11,90,67
11_90_68,AICS52B,hg38,34,34,47,A11,H6,F8,11,90,68
11_90_69,AICS52B,hg38,30,31,43,A11,H6,F9,11,90,69
11_90_70,AICS52B,hg38,43,44,54,A11,H6,F10,11,90,70
11_90_71,AICS52B,hg38,39,40,44,A11,H6,F11,11,90,71
11_90_72,AICS52B,hg38,21,21,27,A11,H6,F12,11,90,72
11_90_73,AICS52B,hg38,36,36,40,A11,H6,G1,11,90,73
11_90_74,AICS52B,hg38,23,23,28,A11,H6,G2,11,90,74
11_90_75,AICS52B,hg38,40,41,47,A11,H6,G3,11,90,75
11_90_76,AICS52B,hg38,37,37,40,A11,H6,G4,11,90,76
11_90_77,AICS52B,hg38,24,24,30,A11,H6,G5,11,90,77
11_90_78,AICS52B,hg38,30,30,33,A11,H6,G6,11,90,78
11_90_79,AICS52B,hg38,202,228,289,A11,H6,G7,11,90,79
11_90_80,AICS52B,hg38,24,25,29,A11,H6,G8,11,90,80
11_90_81,AICS52B,hg38,39,39,46,A11,H6,G9,11,90,81
11_90_82,AICS52B,hg38,122,126,163,A11,H6,G10,11,90,82
11_90_83,AICS52B,hg38,26,26,32,A11,H6,G11,11,90,83
11_90_84,AICS52B,hg38,44,44,56,A11,H6,G12,11,90,84
11_90_85,AICS52B,hg38,30,30,35,A11,H6,H1,11,90,85
11_90_86,AICS52B,hg38,40,41,48,A11,H6,H2,11,90,86
11_90_87,AICS52B,hg38,178,201,252,A11,H6,H3,11,90,87
11_90_88,AICS52B,hg38,21,21,27,A11,H6,H4,11,90,88
11_90_89,AICS52B,hg38,147,165,206,A11,H6,H5,11,90,89
11_90_90,AICS52B,hg38,14,15,18,A11,H6,H6,11,90,90
11_90_93,AICS52B,hg38,10,10,11,A11,H6,H9,11,90,93
11_91_10,AICS52B,hg38,107,118,146,A11,H7,A10,11,91,10
11_91_15,AICS52B,hg38,247,263,328,A11,H7,B3,11,91,15
11_91_27,AICS52B,hg38,118,127,154,A11,H7,C3,11,91,27
11_91_29,AICS52B,hg38,10,10,11,A11,H7,C5,11,91,29
11_91_45,AICS52B,hg38,293,356,442,A11,H7,D9,11,91,45
11_91_59,AICS52B,hg38,30,30,35,A11,H7,E11,11,91,59
11_91_78,AICS52B,hg38,89,106,135,A11,H7,G6,11,91,78
11_91_82,AICS52B,hg38,71,79,97,A11,H7,G10,11,91,82
11_91_83,AICS52B,hg38,158,169,214,A11,H7,G11,11,91,83
11_92_03,AICS52B,hg38,416,515,628,A11,H8,A3,11,92,3
11_92_05,AICS52B,hg38,153,172,221,A11,H8,A5,11,92,5
11_92_13,AICS52B,hg38,11,11,15,A11,H8,B1,11,92,13
11_92_16,AICS52B,hg38,19,29,31,A11,H8,B4,11,92,16
11_92_19,AICS52B,hg38,250,265,330,A11,H8,B7,11,92,19
11_92_22,AICS52B,hg38,194,242,298,A11,H8,B10,11,92,22
11_92_28,AICS52B,hg38,42,42,52,A11,H8,C4,11,92,28
11_92_34,AICS52B,hg38,130,142,182,A11,H8,C10,11,92,34
11_92_39,AICS52B,hg38,209,235,295,A11,H8,D3,11,92,39
11_92_42,AICS52B,hg38,153,164,227,A11,H8,D6,11,92,42
11_92_46,AICS52B,hg38,209,223,275,A11,H8,D10,11,92,46
11_92_59,AICS52B,hg38,62,65,78,A11,H8,E11,11,92,59
11_92_72,AICS52B,hg38,357,404,506,A11,H8,F12,11,92,72
11_92_73,AICS52B,hg38,65,70,96,A11,H8,G1,11,92,73
11_92_77,AICS52B,hg38,90,94,118,A11,H8,G5,11,92,77
11_92_84,AICS52B,hg38,104,126,162,A11,H8,G12,11,92,84
11_92_93,AICS52B,hg38,299,326,418,A11,H8,H9,11,92,93
11_93_06,AICS52B,hg38,1347,1873,2343,A11,H9,A6,11,93,6
11_93_07,AICS52B,hg38,129,130,166,A11,H9,A7,11,93,7
11_93_09,AICS52B,hg38,258,294,379,A11,H9,A9,11,93,9
11_93_13,AICS52B,hg38,9,10,17,A11,H9,B1,11,93,13
11_93_21,AICS52B,hg38,11,12,13,A11,H9,B9,11,93,21
11_93_24,AICS52B,hg38,175,181,216,A11,H9,B12,11,93,24
11_93_25,AICS52B,hg38,12,12,14,A11,H9,C1,11,93,25
11_93_32,AICS52B,hg38,234,255,317,A11,H9,C8,11,93,32
11_93_49,AICS52B,hg38,74,75,98,A11,H9,E1,11,93,49
11_93_57,AICS52B,hg38,128,131,159,A11,H9,E9,11,93,57
11_93_58,AICS52B,hg38,10,10,11,A11,H9,E10,11,93,58
11_93_61,AICS52B,hg38,60,61,81,A11,H9,F1,11,93,61
11_93_65,AICS52B,hg38,311,341,424,A11,H9,F5,11,93,65
11_93_66,AICS52B,hg38,118,126,159,A11,H9,F6,11,93,66
11_93_76,AICS52B,hg38,345,432,543,A11,H9,G4,11,93,76
11_93_84,AICS52B,hg38,165,188,253,A11,H9,G12,11,93,84
11_93_90,AICS52B,hg38,13,41,50,A11,H9,H6,11,93,90
11_94_01,AICS52B,hg38,85,90,118,A11,H10,A1,11,94,1
11_94_02,AICS52B,hg38,6849,23872,30207,A11,H10,A2,11,94,2
11_94_03,AICS52B,hg38,26,27,37,A11,H10,A3,11,94,3
11_94_04,AICS52B,hg38,111,114,146,A11,H10,A4,11,94,4
11_94_05,AICS52B,hg38,24,25,32,A11,H10,A5,11,94,5
11_94_06,AICS52B,hg38,14,15,16,A11,H10,A6,11,94,6
11_94_07,AICS52B,hg38,321,354,441,A11,H10,A7,11,94,7
11_94_08,AICS52B,hg38,13,13,14,A11,H10,A8,11,94,8
11_94_09,AICS52B,hg38,15,15,20,A11,H10,A9,11,94,9
11_94_10,AICS52B,hg38,14,14,20,A11,H10,A10,11,94,10
11_94_11,AICS52B,hg38,11,11,14,A11,H10,A11,11,94,11
11_94_13,AICS52B,hg38,70,74,93,A11,H10,B1,11,94,13
11_94_14,AICS52B,hg38,175,188,236,A11,H10,B2,11,94,14
11_94_15,AICS52B,hg38,401,451,584,A11,H10,B3,11,94,15
11_94_16,AICS52B,hg38,14,14,17,A11,H10,B4,11,94,16
11_94_17,AICS52B,hg38,11,11,11,A11,H10,B5,11,94,17
11_94_18,AICS52B,hg38,10,10,10,A11,H10,B6,11,94,18
11_94_19,AICS52B,hg38,13,13,17,A11,H10,B7,11,94,19
11_94_20,AICS52B,hg38,10,10,12,A11,H10,B8,11,94,20
11_94_21,AICS52B,hg38,17,17,20,A11,H10,B9,11,94,21
11_94_23,AICS52B,hg38,12,12,12,A11,H10,B11,11,94,23
11_94_25,AICS52B,hg38,18,19,22,A11,H10,C1,11,94,25
11_94_26,AICS52B,hg38,147,160,203,A11,H10,C2,11,94,26
11_94_27,AICS52B,hg38,76,81,104,A11,H10,C3,11,94,27
11_94_29,AICS52B,hg38,16,16,18,A11,H10,C5,11,94,29
11_94_30,AICS52B,hg38,11,11,15,A11,H10,C6,11,94,30
11_94_31,AICS52B,hg38,15,15,18,A11,H10,C7,11,94,31
11_94_33,AICS52B,hg38,10,10,12,A11,H10,C9,11,94,33
11_94_34,AICS52B,hg38,19,19,23,A11,H10,C10,11,94,34
11_94_35,AICS52B,hg38,17,17,21,A11,H10,C11,11,94,35
11_94_37,AICS52B,hg38,21,21,23,A11,H10,D1,11,94,37
11_94_38,AICS52B,hg38,18,18,20,A11,H10,D2,11,94,38
11_94_39,AICS52B,hg38,371,431,562,A11,H10,D3,11,94,39
11_94_40,AICS52B,hg38,73,75,88,A11,H10,D4,11,94,40
11_94_41,AICS52B,hg38,12,13,14,A11,H10,D5,11,94,41
11_94_42,AICS52B,hg38,10,10,11,A11,H10,D6,11,94,42
11_94_43,AICS52B,hg38,144,168,219,A11,H10,D7,11,94,43
11_94_44,AICS52B,hg38,15,15,18,A11,H10,D8,11,94,44
11_94_45,AICS52B,hg38,12,12,17,A11,H10,D9,11,94,45
11_94_46,AICS52B,hg38,12,12,16,A11,H10,D10,11,94,46
11_94_47,AICS52B,hg38,15,15,18,A11,H10,D11,11,94,47
11_94_49,AICS52B,hg38,14,15,16,A11,H10,E1,11,94,49
11_94_50,AICS52B,hg38,19,19,25,A11,H10,E2,11,94,50
11_94_51,AICS52B,hg38,15,16,18,A11,H10,E3,11,94,51
11_94_52,AICS52B,hg38,11,11,14,A11,H10,E4,11,94,52
11_94_53,AICS52B,hg38,14,14,15,A11,H10,E5,11,94,53
11_94_54,AICS52B,hg38,23,23,30,A11,H10,E6,11,94,54
11_94_58,AICS52B,hg38,12,12,12,A11,H10,E10,11,94,58
11_94_59,AICS52B,hg38,10,10,10,A11,H10,E11,11,94,59
11_94_60,AICS52B,hg38,11,11,12,A11,H10,E12,11,94,60
11_94_61,AICS52B,hg38,20,20,27,A11,H10,F1,11,94,61
11_94_62,AICS52B,hg38,22,22,27,A11,H10,F2,11,94,62
11_94_63,AICS52B,hg38,23,24,32,A11,H10,F3,11,94,63
11_94_66,AICS52B,hg38,155,196,244,A11,H10,F6,11,94,66
11_94_67,AICS52B,hg38,16,16,21,A11,H10,F7,11,94,67
11_94_69,AICS52B,hg38,20,20,23,A11,H10,F9,11,94,69
11_94_70,AICS52B,hg38,11,11,13,A11,H10,F10,11,94,70
11_94_71,AICS52B,hg38,13,13,14,A11,H10,F11,11,94,71
11_94_72,AICS52B,hg38,10,10,12,A11,H10,F12,11,94,72
11_94_73,AICS52B,hg38,11,11,13,A11,H10,G1,11,94,73
11_94_74,AICS52B,hg38,19,20,24,A11,H10,G2,11,94,74
11_94_75,AICS52B,hg38,14,15,16,A11,H10,G3,11,94,75
11_94_76,AICS52B,hg38,14,14,16,A11,H10,G4,11,94,76
11_94_78,AICS52B,hg38,22,22,34,A11,H10,G6,11,94,78
11_94_79,AICS52B,hg38,126,135,167,A11,H10,G7,11,94,79
11_94_81,AICS52B,hg38,17,17,22,A11,H10,G9,11,94,81
11_94_82,AICS52B,hg38,10,10,13,A11,H10,G10,11,94,82
11_94_83,AICS52B,hg38,12,12,16,A11,H10,G11,11,94,83
11_94_84,AICS52B,hg38,67,74,105,A11,H10,G12,11,94,84
11_94_85,AICS52B,hg38,14,14,16,A11,H10,H1,11,94,85
11_94_86,AICS52B,hg38,17,19,23,A11,H10,H2,11,94,86
11_94_87,AICS52B,hg38,18,18,21,A11,H10,H3,11,94,87
11_94_89,AICS52B,hg38,12,13,14,A11,H10,H5,11,94,89
11_94_90,AICS52B,hg38,10,10,12,A11,H10,H6,11,94,90
11_94_96,AICS52B,hg38,13,13,17,A11,H10,H12,11,94,96
11_95_05,AICS52B,hg38,11,12,13,A11,H11,A5,11,95,5
11_95_06,AICS52B,hg38,212,247,296,A11,H11,A6,11,95,6
11_95_08,AICS52B,hg38,94,102,117,A11,H11,A8,11,95,8
11_95_09,AICS52B,hg38,142,147,174,A11,H11,A9,11,95,9
11_95_13,AICS52B,hg38,125,140,166,A11,H11,B1,11,95,13
11_95_21,AICS52B,hg38,301,331,446,A11,H11,B9,11,95,21
11_95_22,AICS52B,hg38,245,293,363,A11,H11,B10,11,95,22
11_95_23,AICS52B,hg38,12,12,14,A11,H11,B11,11,95,23
11_95_25,AICS52B,hg38,160,171,215,A11,H11,C1,11,95,25
11_95_53,AICS52B,hg38,780,951,1192,A11,H11,E5,11,95,53
11_95_59,AICS52B,hg38,65,69,87,A11,H11,E11,11,95,59
11_95_83,AICS52B,hg38,40,40,52,A11,H11,G11,11,95,83
11_95_86,AICS52B,hg38,80,83,115,A11,H11,H2,11,95,86
11_95_89,AICS52B,hg38,123,129,164,A11,H11,H5,11,95,89
11_96_35,AICS52B,hg38,227,248,308,A11,H12,C11,11,96,35
11_96_65,AICS52B,hg38,75,78,98,A11,H12,F5,11,96,65
11_96_67,AICS52B,hg38,29,31,39,A11,H12,F7,11,96,67
11_96_74,AICS52B,hg38,124,135,178,A11,H12,G2,11,96,74
11_96_82,AICS52B,hg38,23,23,33,A11,H12,G10,11,96,82
11_96_87,AICS52B,hg38,79,84,111,A11,H12,H3,11,96,87
12_01_10,AICS52B,hg38,154,173,215,A12,A1,A10,12,1,10
12_01_17,AICS52B,hg38,168,173,226,A12,A1,B5,12,1,17
12_01_27,AICS52B,hg38,143,156,192,A12,A1,C3,12,1,27
12_01_41,AICS52B,hg38,359,399,505,A12,A1,D5,12,1,41
12_01_51,AICS52B,hg38,191,210,268,A12,A1,E3,12,1,51
12_01_72,AICS52B,hg38,21,23,26,A12,A1,F12,12,1,72
12_01_73,AICS52B,hg38,92,92,122,A12,A1,G1,12,1,73
12_01_77,AICS52B,hg38,78,80,107,A12,A1,G5,12,1,77
12_01_87,AICS52B,hg38,124,127,165,A12,A1,H3,12,1,87
12_02_09,AICS52B,hg38,276,292,364,A12,A2,A9,12,2,9
12_02_19,AICS52B,hg38,225,251,311,A12,A2,B7,12,2,19
12_02_31,AICS52B,hg38,109,111,133,A12,A2,C7,12,2,31
12_02_40,AICS52B,hg38,235,248,312,A12,A2,D4,12,2,40
12_02_51,AICS52B,hg38,120,138,172,A12,A2,E3,12,2,51
12_02_87,AICS52B,hg38,420,472,615,A12,A2,H3,12,2,87
12_03_17,AICS52B,hg38,159,165,205,A12,A3,B5,12,3,17
12_03_20,AICS52B,hg38,53,54,72,A12,A3,B8,12,3,20
12_03_29,AICS52B,hg38,93,101,126,A12,A3,C5,12,3,29
12_03_34,AICS52B,hg38,176,190,247,A12,A3,C10,12,3,34
12_03_42,AICS52B,hg38,49,51,60,A12,A3,D6,12,3,42
12_03_50,AICS52B,hg38,122,129,170,A12,A3,E2,12,3,50
12_03_64,AICS52B,hg38,80,85,112,A12,A3,F4,12,3,64
12_03_79,AICS52B,hg38,149,153,194,A12,A3,G7,12,3,79
12_03_90,AICS52B,hg38,33,33,39,A12,A3,H6,12,3,90
12_03_91,AICS52B,hg38,70,75,94,A12,A3,H7,12,3,91
12_04_01,AICS52B,hg38,95,96,120,A12,A4,A1,12,4,1
12_04_07,AICS52B,hg38,87,92,117,A12,A4,A7,12,4,7
12_04_11,AICS52B,hg38,113,115,141,A12,A4,A11,12,4,11
12_04_12,AICS52B,hg38,62,63,87,A12,A4,A12,12,4,12
12_04_17,AICS52B,hg38,178,191,246,A12,A4,B5,12,4,17
12_04_27,AICS52B,hg38,86,91,118,A12,A4,C3,12,4,27
12_04_37,AICS52B,hg38,134,139,175,A12,A4,D1,12,4,37
12_04_45,AICS52B,hg38,70,75,95,A12,A4,D9,12,4,45
12_04_71,AICS52B,hg38,275,311,401,A12,A4,F11,12,4,71
12_04_76,AICS52B,hg38,107,113,147,A12,A4,G4,12,4,76
12_04_81,AICS52B,hg38,94,97,118,A12,A4,G9,12,4,81
12_04_87,AICS52B,hg38,132,140,177,A12,A4,H3,12,4,87
12_05_13,AICS52B,hg38,19,19,20,A12,A5,B1,12,5,13
12_05_16,AICS52B,hg38,78,80,100,A12,A5,B4,12,5,16
12_05_17,AICS52B,hg38,10,10,12,A12,A5,B5,12,5,17
12_05_25,AICS52B,hg38,78,82,95,A12,A5,C1,12,5,25
12_05_27,AICS52B,hg38,209,228,281,A12,A5,C3,12,5,27
12_05_40,AICS52B,hg38,10,10,14,A12,A5,D4,12,5,40
12_05_52,AICS52B,hg38,7287,27756,35272,A12,A5,E4,12,5,52
12_05_58,AICS52B,hg38,11,11,14,A12,A5,E10,12,5,58
12_05_61,AICS52B,hg38,96,106,136,A12,A5,F1,12,5,61
12_05_64,AICS52B,hg38,80,83,107,A12,A5,F4,12,5,64
12_05_67,AICS52B,hg38,12,12,16,A12,A5,F7,12,5,67
12_05_69,AICS52B,hg38,11,11,14,A12,A5,F9,12,5,69
12_05_89,AICS52B,hg38,11,11,13,A12,A5,H5,12,5,89
12_06_08,AICS52B,hg38,87,88,119,A12,A6,A8,12,6,8
12_06_14,AICS52B,hg38,128,131,167,A12,A6,B2,12,6,14
12_06_18,AICS52B,hg38,17,17,19,A12,A6,B6,12,6,18
12_06_21,AICS52B,hg38,64,64,77,A12,A6,B9,12,6,21
12_06_30,AICS52B,hg38,278,304,378,A12,A6,C6,12,6,30
12_06_37,AICS52B,hg38,120,132,162,A12,A6,D1,12,6,37
12_06_58,AICS52B,hg38,96,100,122,A12,A6,E10,12,6,58
12_06_68,AICS52B,hg38,138,149,194,A12,A6,F8,12,6,68
12_06_69,AICS52B,hg38,351,384,483,A12,A6,F9,12,6,69
12_06_70,AICS52B,hg38,163,172,209,A12,A6,F10,12,6,70
12_06_79,AICS52B,hg38,319,343,430,A12,A6,G7,12,6,79
12_06_81,AICS52B,hg38,82,88,110,A12,A6,G9,12,6,81
12_06_86,AICS52B,hg38,110,112,142,A12,A6,H2,12,6,86
12_07_01,AICS52B,hg38,11,11,13,A12,A7,A1,12,7,1
12_07_02,AICS52B,hg38,12,12,15,A12,A7,A2,12,7,2
12_07_08,AICS52B,hg38,114,117,154,A12,A7,A8,12,7,8
12_07_09,AICS52B,hg38,15,15,15,A12,A7,A9,12,7,9
12_07_10,AICS52B,hg38,10,10,11,A12,A7,A10,12,7,10
12_07_13,AICS52B,hg38,27,27,33,A12,A7,B1,12,7,13
